curso,modulo,id_modulo,actividad,estacion,contrato_7_campos,ae_y_criterio,ciclo_didactico_documentado
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-3,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-4,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-5,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-6,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-7,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-8,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-9,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-10,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-11,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-12,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-13,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-14,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-15,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-16,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-17,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-18,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-19,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-20,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-21,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-22,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-23,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-24,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-25,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-26,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-27,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-28,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-29,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-30,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-31,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-32,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-33,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-34,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-35,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-36,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-37,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,encargo-38,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de redes de refrigeración y climatización,3,feedback,5,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,context,1,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-1,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-2,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-3,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-4,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-5,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-1-6,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-1,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-2,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-3,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-4,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-5,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-2-6,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-1,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-2,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-3,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-4,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-5,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,ae-3-6,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-1,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-2,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-3,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-4,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-5,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-6,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-7,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-8,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-9,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-10,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-11,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-12,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-13,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,formative-14,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-1,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-2,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-3,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-4,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-5,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-6,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-7,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-8,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-9,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-10,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-11,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-12,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-13,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-14,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,case-15,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,scene,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-1,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-2,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-3,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-4,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-5,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-6,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-7,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-8,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-9,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-10,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-11,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-12,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-13,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-14,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-15,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-16,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-17,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-18,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-19,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-20,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-21,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-22,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-23,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-24,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,question-25,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,development,4,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,practice,0,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-1,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-2,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-3,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-4,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-5,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-6,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-7,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-8,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-9,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-10,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-11,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-12,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-13,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-14,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-15,3,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-16,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-17,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-18,2,1,1,1
Refrigeración y Climatización,Instalación y montaje de equipos,4,encargo-19,3,1,1,1
